ET_dice,ET_hd95,TC_dice,TC_hd95,WT_dice,WT_hd95,case,fold,mean_dice,mean_hd95,trainer
0.8855186520161139,1.4142135623730951,0.9323317280686644,2.23606797749979,0.9586206484100737,1.4142135623730951,BraTS20_Training_208.nii.gz,0,0.9254903428316174,1.6881650340819934,nnUNetTrainerUMambaEnc_150epochs
0.9070326762032628,1.4142135623730951,0.9327423510108322,2.449489742783178,0.9358576337357775,2.23606797749979,BraTS20_Training_210.nii.gz,0,0.9252108869832908,2.033257094218688,nnUNetTrainerUMambaEnc_150epochs
0.7391585760517799,2.449489742783178,0.8781574866463729,3.0,0.9576521468417909,3.3166247903554,BraTS20_Training_216.nii.gz,0,0.8583227365133146,2.9220381777128592,nnUNetTrainerUMambaEnc_150epochs
0.8206239168110918,2.449489742783178,0.8706373604695129,6.0,0.8389995745058891,8.06225774829855,BraTS20_Training_220.nii.gz,0,0.8434202839288313,5.503915830360576,nnUNetTrainerUMambaEnc_150epochs
0.9498388263930004,1.0,0.961387152803551,1.4142135623730951,0.9733734176826082,1.0,BraTS20_Training_223.nii.gz,0,0.9615331322930533,1.1380711874576983,nnUNetTrainerUMambaEnc_150epochs
0.9256312940528145,1.0,0.9598989545514195,1.4142135623730951,0.9689495912304616,1.0,BraTS20_Training_224.nii.gz,0,0.9514932799448985,1.1380711874576983,nnUNetTrainerUMambaEnc_150epochs
0.9284521674602684,1.4142135623730951,0.9533576404577024,1.4142135623730951,0.9480046757320628,2.0,BraTS20_Training_226.nii.gz,0,0.9432714945500112,1.60947570824873,nnUNetTrainerUMambaEnc_150epochs
0.9835350927198954,1.0,0.9731076664185625,1.0,0.9746694158075602,1.0,BraTS20_Training_230.nii.gz,0,0.9771040583153393,1.0,nnUNetTrainerUMambaEnc_150epochs
0.6072586283607704,5.0,0.8377459749552773,5.830951894845301,0.8938443137319155,3.3166247903554,BraTS20_Training_240.nii.gz,0,0.7796163056826544,4.7158588950669005,nnUNetTrainerUMambaEnc_150epochs
0.8481699572797599,3.4641016151377544,0.905354828949359,3.605551275463989,0.9036673902431425,6.557438524302,BraTS20_Training_245.nii.gz,0,0.8857307254907538,4.5423638049679145,nnUNetTrainerUMambaEnc_150epochs
0.9413845972402406,1.0,0.9507539181460298,1.0,0.9690858317734066,1.0,BraTS20_Training_251.nii.gz,0,0.9537414490532257,1.0,nnUNetTrainerUMambaEnc_150epochs
0.8591873243036033,2.23606797749979,0.27763881940970486,24.186773244895647,0.9683933824296413,2.0,BraTS20_Training_259.nii.gz,0,0.7017398420476498,9.474280407465146,nnUNetTrainerUMambaEnc_150epochs
0.6545454545454545,31.96873472629156,0.9066384088935475,5.0,0.9353904506675456,4.58257569495584,BraTS20_Training_284.nii.gz,0,0.8321914380355159,13.850436807082467,nnUNetTrainerUMambaEnc_150epochs
0.8769378068406364,3.7416573867739413,0.927582968619877,2.23606797749979,0.9751088794384383,1.0,BraTS20_Training_287.nii.gz,0,0.9265432182996506,2.3259084547579105,nnUNetTrainerUMambaEnc_150epochs
,,0.7645315370483772,7.0,0.782017348045156,10.770329614269007,BraTS20_Training_297.nii.gz,0,0.7732744425467666,8.885164807134505,nnUNetTrainerUMambaEnc_150epochs
0.781391968017445,1.4142135623730951,0.8487270441381168,5.0,0.8863959703156843,4.358898943540674,BraTS20_Training_302.nii.gz,0,0.8388383274904154,3.5910375019712566,nnUNetTrainerUMambaEnc_150epochs
0.0,,0.8802538618129565,3.605551275463989,0.9469947515293362,2.449489742783178,BraTS20_Training_305.nii.gz,0,0.6090828711140975,3.0275205091235833,nnUNetTrainerUMambaEnc_150epochs
0.0,,0.7810678785180141,7.0,0.9058183269232402,2.8284271247461903,BraTS20_Training_329.nii.gz,0,0.5622954018137514,4.914213562373095,nnUNetTrainerUMambaEnc_150epochs
0.7811984606926883,1.7320508075688772,0.5954522599027878,7.681145747868608,0.8171267457871615,4.58257569495584,BraTS20_Training_331.nii.gz,0,0.7312591554608792,4.665257416797775,nnUNetTrainerUMambaEnc_150epochs
0.9002498939980333,1.0,0.963667211147109,1.4142135623730951,0.9292645188571356,3.1622776601683795,BraTS20_Training_342.nii.gz,0,0.9310605413340927,1.858830407513825,nnUNetTrainerUMambaEnc_150epochs
0.9116391109164568,1.0,0.9593430534607005,1.0,0.9678899581362475,1.0,BraTS20_Training_353.nii.gz,0,0.9462907075044682,1.0,nnUNetTrainerUMambaEnc_150epochs
0.9531627233220666,1.0,0.9636551169539527,1.4142135623730951,0.9125581395348837,6.324555320336759,BraTS20_Training_360.nii.gz,0,0.9431253266036344,2.912922960903285,nnUNetTrainerUMambaEnc_150epochs
0.9443042648778386,1.0,0.954008820226258,1.0,0.9481311366692662,1.7320508075688772,BraTS20_Training_368.nii.gz,0,0.9488147405911209,1.2440169358562925,nnUNetTrainerUMambaEnc_150epochs
